admin_dong_code,sigungu_name,admin_dong_name,major_category,major_category_label,major_category_weight,category,category_label,category_score_0_100,triggered_indicator_count,triggered_indicators,policy_review_status,category_confidence
21060600,동래구,사직3동,environment,환경,0.5,air_exposure,대기오염 노출,84.878049,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21060650,동래구,명륜동,environment,환경,0.5,air_exposure,대기오염 노출,84.390244,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21060560,동래구,온천2동,environment,환경,0.5,air_exposure,대기오염 노출,83.902439,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21060580,동래구,사직1동,environment,환경,0.5,air_exposure,대기오염 노출,83.414634,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21020570,서구,서대신4동,environment,환경,0.5,air_exposure,대기오염 노출,82.926829,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21050810,부산진구,가야1동,environment,환경,0.5,air_exposure,대기오염 노출,82.439024,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21030520,동구,초량2동,environment,환경,0.5,air_exposure,대기오염 노출,81.95122,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21060550,동래구,온천1동,environment,환경,0.5,air_exposure,대기오염 노출,81.463415,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21030550,동구,초량6동,environment,환경,0.5,air_exposure,대기오염 노출,80.97561,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21020530,서구,동대신3동,environment,환경,0.5,air_exposure,대기오염 노출,80.487805,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21130510,연제구,거제1동,environment,환경,0.5,air_exposure,대기오염 노출,80.0,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21130520,연제구,거제2동,environment,환경,0.5,air_exposure,대기오염 노출,79.512195,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21050550,부산진구,초읍동,environment,환경,0.5,air_exposure,대기오염 노출,79.02439,1,연평균 PM2.5 IDW 추정,candidate_after_validation,low
21130590,연제구,연산5동,environment,환경,0.5,air_exposure,대기오염 노출,78.536585,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21050680,부산진구,당감2동,environment,환경,0.5,air_exposure,대기오염 노출,78.04878,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21130530,연제구,거제3동,environment,환경,0.5,air_exposure,대기오염 노출,77.560976,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21130540,연제구,거제4동,environment,환경,0.5,air_exposure,대기오염 노출,77.073171,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21030510,동구,초량1동,environment,환경,0.5,air_exposure,대기오염 노출,76.585366,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21060590,동래구,사직2동,environment,환경,0.5,air_exposure,대기오염 노출,76.097561,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21130580,연제구,연산4동,environment,환경,0.5,air_exposure,대기오염 노출,75.609756,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21050570,부산진구,양정2동,environment,환경,0.5,air_exposure,대기오염 노출,75.121951,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21100570,사하구,하단2동,environment,환경,0.5,air_exposure,대기오염 노출,74.634146,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21130550,연제구,연산1동,environment,환경,0.5,air_exposure,대기오염 노출,74.146341,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21060520,동래구,복산동,environment,환경,0.5,air_exposure,대기오염 노출,73.658537,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21060510,동래구,수민동,environment,환경,0.5,air_exposure,대기오염 노출,73.170732,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21030680,동구,범일5동,environment,환경,0.5,air_exposure,대기오염 노출,72.682927,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21030600,동구,수정5동,environment,환경,0.5,air_exposure,대기오염 노출,72.195122,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21130560,연제구,연산2동,environment,환경,0.5,air_exposure,대기오염 노출,71.707317,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21010590,중구,영주1동,environment,환경,0.5,air_exposure,대기오염 노출,71.219512,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21100550,사하구,당리동,environment,환경,0.5,air_exposure,대기오염 노출,70.731707,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21010600,중구,영주2동,environment,환경,0.5,air_exposure,대기오염 노출,70.243902,1,연평균 PM2.5 IDW 추정,candidate_after_validation,medium_low
21130620,연제구,연산8동,environment,환경,0.5,air_exposure,대기오염 노출,69.756098,0,,monitor,medium_low
21130600,연제구,연산6동,environment,환경,0.5,air_exposure,대기오염 노출,69.268293,0,,monitor,medium_low
21050540,부산진구,연지동,environment,환경,0.5,air_exposure,대기오염 노출,68.780488,0,,monitor,medium_low
21020520,서구,동대신2동,environment,환경,0.5,air_exposure,대기오염 노출,68.292683,0,,monitor,medium_low
21050560,부산진구,양정1동,environment,환경,0.5,air_exposure,대기오염 노출,67.804878,0,,monitor,medium_low
21050640,부산진구,부암1동,environment,환경,0.5,air_exposure,대기오염 노출,67.317073,0,,monitor,medium_low
21020510,서구,동대신1동,environment,환경,0.5,air_exposure,대기오염 노출,66.829268,0,,monitor,medium_low
21050520,부산진구,부전2동,environment,환경,0.5,air_exposure,대기오염 노출,66.341463,0,,monitor,medium_low
21050820,부산진구,부전1동,environment,환경,0.5,air_exposure,대기오염 노출,65.853659,0,,monitor,medium_low
21110600,금정구,부곡4동,environment,환경,0.5,air_exposure,대기오염 노출,65.365854,0,,monitor,medium_low
21130570,연제구,연산3동,environment,환경,0.5,air_exposure,대기오염 노출,64.878049,0,,monitor,medium_low
21100540,사하구,괴정4동,environment,환경,0.5,air_exposure,대기오염 노출,64.390244,0,,monitor,medium_low
21020560,서구,서대신3동,environment,환경,0.5,air_exposure,대기오염 노출,63.902439,0,,monitor,medium_low
21020540,서구,서대신1동,environment,환경,0.5,air_exposure,대기오염 노출,63.414634,0,,monitor,medium_low
21050610,부산진구,전포2동,environment,환경,0.5,air_exposure,대기오염 노출,62.926829,0,,monitor,medium_low
21110740,금정구,장전2동,environment,환경,0.5,air_exposure,대기오염 노출,62.439024,0,,monitor,medium_low
21080530,북구,구포3동,environment,환경,0.5,air_exposure,대기오염 노출,61.95122,0,,monitor,medium_low
21080600,북구,만덕2동,environment,환경,0.5,air_exposure,대기오염 노출,61.463415,0,,monitor,medium_low
21100590,사하구,신평2동,environment,환경,0.5,air_exposure,대기오염 노출,60.97561,0,,monitor,medium_low
21010540,중구,보수동,environment,환경,0.5,air_exposure,대기오염 노출,60.487805,0,,monitor,medium_low
21080520,북구,구포2동,environment,환경,0.5,air_exposure,대기오염 노출,60.0,0,,monitor,medium_low
21080590,북구,만덕1동,environment,환경,0.5,air_exposure,대기오염 노출,59.512195,0,,monitor,low
21100600,사하구,장림1동,environment,환경,0.5,air_exposure,대기오염 노출,59.02439,0,,monitor,medium_low
21020590,서구,부민동,environment,환경,0.5,air_exposure,대기오염 노출,58.536585,0,,monitor,medium_low
21100580,사하구,신평1동,environment,환경,0.5,air_exposure,대기오염 노출,58.04878,0,,monitor,medium_low
21090660,해운대구,좌1동,environment,환경,0.5,air_exposure,대기오염 노출,57.560976,0,,monitor,medium_low
21010510,중구,중앙동,environment,환경,0.5,air_exposure,대기오염 노출,57.073171,0,,monitor,medium_low
21140540,수영구,망미1동,environment,환경,0.5,air_exposure,대기오염 노출,56.585366,0,,monitor,medium_low
21010530,중구,대청동,environment,환경,0.5,air_exposure,대기오염 노출,56.097561,0,,monitor,medium_low
21090670,해운대구,좌2동,environment,환경,0.5,air_exposure,대기오염 노출,55.609756,0,,monitor,medium_low
21090680,해운대구,좌3동,environment,환경,0.5,air_exposure,대기오염 노출,55.121951,0,,monitor,medium_low
21130630,연제구,연산9동,environment,환경,0.5,air_exposure,대기오염 노출,54.634146,0,,monitor,medium_low
21010520,중구,동광동,environment,환경,0.5,air_exposure,대기오염 노출,54.146341,0,,monitor,medium_low
21050830,부산진구,전포1동,environment,환경,0.5,air_exposure,대기오염 노출,53.658537,0,,monitor,medium_low
21090640,해운대구,재송1동,environment,환경,0.5,air_exposure,대기오염 노출,53.170732,0,,monitor,medium_low
21060620,동래구,안락2동,environment,환경,0.5,air_exposure,대기오염 노출,52.682927,0,,monitor,medium_low
21100610,사하구,장림2동,environment,환경,0.5,air_exposure,대기오염 노출,52.195122,0,,monitor,medium_low
21090530,해운대구,중1동,environment,환경,0.5,air_exposure,대기오염 노출,51.707317,0,,monitor,medium_low
21090540,해운대구,중2동,environment,환경,0.5,air_exposure,대기오염 노출,51.219512,0,,monitor,medium_low
21010570,중구,광복동,environment,환경,0.5,air_exposure,대기오염 노출,50.731707,0,,monitor,medium_low
21060610,동래구,안락1동,environment,환경,0.5,air_exposure,대기오염 노출,50.243902,0,,monitor,medium_low
21010580,중구,남포동,environment,환경,0.5,air_exposure,대기오염 노출,49.756098,0,,monitor,medium_low
21110570,금정구,부곡1동,environment,환경,0.5,air_exposure,대기오염 노출,49.268293,0,,monitor,medium_low
21140550,수영구,망미2동,environment,환경,0.5,air_exposure,대기오염 노출,48.780488,0,,monitor,medium_low
21110510,금정구,서1동,environment,환경,0.5,air_exposure,대기오염 노출,48.292683,0,,monitor,medium_low
21010560,중구,부평동,environment,환경,0.5,air_exposure,대기오염 노출,47.804878,0,,monitor,medium_low
21120510,강서구,대저1동,environment,환경,0.5,air_exposure,대기오염 노출,47.317073,0,,monitor,medium_low
21080610,북구,만덕3동,environment,환경,0.5,air_exposure,대기오염 노출,46.829268,0,,monitor,medium_low
21090690,해운대구,좌4동,environment,환경,0.5,air_exposure,대기오염 노출,46.341463,0,,monitor,medium_low
21100560,사하구,하단1동,environment,환경,0.5,air_exposure,대기오염 노출,45.853659,0,,monitor,medium_low
21100520,사하구,괴정2동,environment,환경,0.5,air_exposure,대기오염 노출,45.365854,0,,monitor,medium_low
21100620,사하구,다대1동,environment,환경,0.5,air_exposure,대기오염 노출,44.878049,0,,monitor,low
21090650,해운대구,재송2동,environment,환경,0.5,air_exposure,대기오염 노출,44.390244,0,,monitor,medium_low
21090560,해운대구,송정동,environment,환경,0.5,air_exposure,대기오염 노출,43.902439,0,,monitor,medium_low
21060640,동래구,명장2동,environment,환경,0.5,air_exposure,대기오염 노출,43.414634,0,,monitor,medium_low
21140530,수영구,수영동,environment,환경,0.5,air_exposure,대기오염 노출,42.926829,0,,monitor,medium_low
21140580,수영구,광안3동,environment,환경,0.5,air_exposure,대기오염 노출,42.439024,0,,monitor,medium_low
21020640,서구,충무동,environment,환경,0.5,air_exposure,대기오염 노출,41.95122,0,,monitor,medium_low
21140560,수영구,광안1동,environment,환경,0.5,air_exposure,대기오염 노출,41.463415,0,,monitor,medium_low
21020610,서구,아미동,environment,환경,0.5,air_exposure,대기오염 노출,40.97561,0,,monitor,medium_low
21110520,금정구,서2동,environment,환경,0.5,air_exposure,대기오염 노출,40.487805,0,,monitor,medium_low
21110610,금정구,장전1동,environment,환경,0.5,air_exposure,대기오염 노출,40.0,0,,monitor,low
21100630,사하구,다대2동,environment,환경,0.5,air_exposure,대기오염 노출,39.512195,0,,monitor,low
21080550,북구,화명1동,environment,환경,0.5,air_exposure,대기오염 노출,39.02439,0,,monitor,medium_low
21140590,수영구,광안4동,environment,환경,0.5,air_exposure,대기오염 노출,38.536585,0,,monitor,medium_low
21120590,강서구,명지1동,environment,환경,0.5,air_exposure,대기오염 노출,38.04878,0,,monitor,medium_low
21090740,해운대구,우2동,environment,환경,0.5,air_exposure,대기오염 노출,37.560976,0,,monitor,medium_low
21080620,북구,화명2동,environment,환경,0.5,air_exposure,대기오염 노출,37.073171,0,,monitor,medium_low
21100510,사하구,괴정1동,environment,환경,0.5,air_exposure,대기오염 노출,36.585366,0,,monitor,medium_low
21140570,수영구,광안2동,environment,환경,0.5,air_exposure,대기오염 노출,36.097561,0,,monitor,medium_low
21090710,해운대구,반여4동,environment,환경,0.5,air_exposure,대기오염 노출,35.609756,0,,monitor,medium_low
21110710,금정구,금성동,environment,환경,0.5,air_exposure,대기오염 노출,35.121951,0,,monitor,low
21060630,동래구,명장1동,environment,환경,0.5,air_exposure,대기오염 노출,34.634146,0,,monitor,medium_low
21070530,남구,대연3동,environment,환경,0.5,air_exposure,대기오염 노출,34.146341,0,,monitor,medium_low
21070620,남구,감만1동,environment,환경,0.5,air_exposure,대기오염 노출,33.658537,0,,monitor,medium_low
21090730,해운대구,우1동,environment,환경,0.5,air_exposure,대기오염 노출,33.170732,0,,monitor,medium_low
21090590,해운대구,반여3동,environment,환경,0.5,air_exposure,대기오염 노출,32.682927,0,,monitor,medium_low
21140510,수영구,남천1동,environment,환경,0.5,air_exposure,대기오염 노출,32.195122,0,,monitor,medium_low
21080630,북구,화명3동,environment,환경,0.5,air_exposure,대기오염 노출,31.707317,0,,monitor,medium_low
21090580,해운대구,반여2동,environment,환경,0.5,air_exposure,대기오염 노출,31.219512,0,,monitor,medium_low
21040590,영도구,봉래1동,environment,환경,0.5,air_exposure,대기오염 노출,30.731707,0,,monitor,medium_low
21090700,해운대구,반여1동,environment,환경,0.5,air_exposure,대기오염 노출,30.243902,0,,monitor,medium_low
21140520,수영구,남천2동,environment,환경,0.5,air_exposure,대기오염 노출,29.756098,0,,monitor,medium_low
21110720,금정구,서3동,environment,환경,0.5,air_exposure,대기오염 노출,29.268293,0,,monitor,medium_low
21020650,서구,남부민1동,environment,환경,0.5,air_exposure,대기오염 노출,28.780488,0,,monitor,medium_low
21110580,금정구,부곡2동,environment,환경,0.5,air_exposure,대기오염 노출,28.292683,0,,monitor,medium_low
21020630,서구,초장동,environment,환경,0.5,air_exposure,대기오염 노출,27.804878,0,,monitor,medium_low
21040530,영도구,남항동,environment,환경,0.5,air_exposure,대기오염 노출,27.317073,0,,monitor,medium_low
21080560,북구,덕천1동,environment,환경,0.5,air_exposure,대기오염 노출,26.829268,0,,monitor,medium_low
21080540,북구,금곡동,environment,환경,0.5,air_exposure,대기오염 노출,26.341463,0,,monitor,low
21080570,북구,덕천2동,environment,환경,0.5,air_exposure,대기오염 노출,25.853659,0,,monitor,medium_low
21070590,남구,용호3동,environment,환경,0.5,air_exposure,대기오염 노출,25.365854,0,,monitor,medium_low
21080580,북구,덕천3동,environment,환경,0.5,air_exposure,대기오염 노출,24.878049,0,,monitor,medium_low
21140600,수영구,민락동,environment,환경,0.5,air_exposure,대기오염 노출,24.390244,0,,monitor,medium_low
21070570,남구,용호1동,environment,환경,0.5,air_exposure,대기오염 노출,23.902439,0,,monitor,medium_low
21100640,사하구,구평동,environment,환경,0.5,air_exposure,대기오염 노출,23.414634,0,,monitor,medium_low
21510110,기장군,기장읍,environment,환경,0.5,air_exposure,대기오염 노출,22.926829,0,,monitor,medium_low
21030700,동구,좌천동,environment,환경,0.5,air_exposure,대기오염 노출,22.439024,0,,monitor,medium_low
21050840,부산진구,범천2동,environment,환경,0.5,air_exposure,대기오염 노출,21.95122,0,,monitor,medium_low
21100530,사하구,괴정3동,environment,환경,0.5,air_exposure,대기오염 노출,21.463415,0,,monitor,medium_low
21070580,남구,용호2동,environment,환경,0.5,air_exposure,대기오염 노출,20.97561,0,,monitor,medium_low
21080510,북구,구포1동,environment,환경,0.5,air_exposure,대기오염 노출,20.487805,0,,monitor,medium_low
21070710,남구,우암동,environment,환경,0.5,air_exposure,대기오염 노출,20.0,0,,monitor,medium_low
21020690,서구,남부민2동,environment,환경,0.5,air_exposure,대기오염 노출,19.512195,0,,monitor,medium_low
21070630,남구,감만2동,environment,환경,0.5,air_exposure,대기오염 노출,19.02439,0,,monitor,medium_low
21070610,남구,용당동,environment,환경,0.5,air_exposure,대기오염 노출,18.536585,0,,monitor,medium_low
21110690,금정구,구서1동,environment,환경,0.5,air_exposure,대기오염 노출,18.04878,0,,monitor,medium_low
21070550,남구,대연5동,environment,환경,0.5,air_exposure,대기오염 노출,17.560976,0,,monitor,medium_low
21070700,남구,대연1동,environment,환경,0.5,air_exposure,대기오염 노출,17.073171,0,,monitor,medium_low
21070540,남구,대연4동,environment,환경,0.5,air_exposure,대기오염 노출,16.585366,0,,monitor,medium_low
21090720,해운대구,반송1동,environment,환경,0.5,air_exposure,대기오염 노출,16.097561,0,,monitor,medium_low
21110700,금정구,구서2동,environment,환경,0.5,air_exposure,대기오염 노출,15.609756,0,,monitor,medium_low
21510111,기장군,일광읍,environment,환경,0.5,air_exposure,대기오염 노출,15.121951,0,,monitor,low
21040540,영도구,영선1동,environment,환경,0.5,air_exposure,대기오염 노출,14.634146,0,,monitor,medium_low
21070660,남구,문현1동,environment,환경,0.5,air_exposure,대기오염 노출,14.146341,0,,monitor,medium_low
21070600,남구,용호4동,environment,환경,0.5,air_exposure,대기오염 노출,13.658537,0,,monitor,medium_low
21070560,남구,대연6동,environment,환경,0.5,air_exposure,대기오염 노출,13.170732,0,,monitor,medium_low
21020680,서구,암남동,environment,환경,0.5,air_exposure,대기오염 노출,12.682927,0,,monitor,medium_low
21090750,해운대구,우3동,environment,환경,0.5,air_exposure,대기오염 노출,12.195122,0,,monitor,medium_low
21110670,금정구,청룡노포동,environment,환경,0.5,air_exposure,대기오염 노출,11.707317,0,,monitor,medium_low
21510120,기장군,장안읍,environment,환경,0.5,air_exposure,대기오염 노출,11.219512,0,,monitor,low
21090620,해운대구,반송2동,environment,환경,0.5,air_exposure,대기오염 노출,10.731707,0,,monitor,medium_low
21110680,금정구,남산동,environment,환경,0.5,air_exposure,대기오염 노출,10.243902,0,,monitor,medium_low
21510130,기장군,정관읍,environment,환경,0.5,air_exposure,대기오염 노출,9.756098,0,,monitor,medium_low
21100660,사하구,감천2동,environment,환경,0.5,air_exposure,대기오염 노출,9.268293,0,,monitor,medium_low
21510330,기장군,철마면,environment,환경,0.5,air_exposure,대기오염 노출,8.780488,0,,monitor,low
21070680,남구,문현3동,environment,환경,0.5,air_exposure,대기오염 노출,8.292683,0,,monitor,medium_low
21070690,남구,문현4동,environment,환경,0.5,air_exposure,대기오염 노출,7.804878,0,,monitor,medium_low
21110590,금정구,부곡3동,environment,환경,0.5,air_exposure,대기오염 노출,7.317073,0,,monitor,medium_low
21110640,금정구,선두구동,environment,환경,0.5,air_exposure,대기오염 노출,6.829268,0,,monitor,medium_low
21040690,영도구,봉래2동,environment,환경,0.5,air_exposure,대기오염 노출,6.341463,0,,monitor,medium_low
21040550,영도구,영선2동,environment,환경,0.5,air_exposure,대기오염 노출,5.853659,0,,monitor,medium_low
21040680,영도구,신선동,environment,환경,0.5,air_exposure,대기오염 노출,5.365854,0,,monitor,medium_low
21070670,남구,문현2동,environment,환경,0.5,air_exposure,대기오염 노출,4.878049,0,,monitor,medium_low
21040630,영도구,청학1동,environment,환경,0.5,air_exposure,대기오염 노출,4.390244,0,,monitor,medium_low
21110730,금정구,금사회동동,environment,환경,0.5,air_exposure,대기오염 노출,3.902439,0,,monitor,medium_low
21030710,동구,범일1동,environment,환경,0.5,air_exposure,대기오염 노출,3.414634,0,,monitor,medium_low
21040670,영도구,동삼3동,environment,환경,0.5,air_exposure,대기오염 노출,2.926829,0,,monitor,medium_low
21100650,사하구,감천1동,environment,환경,0.5,air_exposure,대기오염 노출,2.439024,0,,monitor,medium_low
21040650,영도구,동삼1동,environment,환경,0.5,air_exposure,대기오염 노출,1.95122,0,,monitor,medium_low
21040640,영도구,청학2동,environment,환경,0.5,air_exposure,대기오염 노출,1.463415,0,,monitor,medium_low
21050770,부산진구,범천1동,environment,환경,0.5,air_exposure,대기오염 노출,0.97561,0,,monitor,medium_low
21040660,영도구,동삼2동,environment,환경,0.5,air_exposure,대기오염 노출,0.487805,0,,monitor,medium_low
21030660,동구,범일2동,environment,환경,0.5,air_exposure,대기오염 노출,0.0,0,,monitor,medium_low
21090750,해운대구,우3동,safety,안전,0.5,crime_prevention_access,범죄예방 기반,100.0,1,소지역 보정 범죄예방 CCTV 공급량,candidate_after_validation,medium_low
21080550,북구,화명1동,safety,안전,0.5,crime_prevention_access,범죄예방 기반,99.512195,1,소지역 보정 범죄예방 CCTV 공급량,candidate_after_validation,medium_low
21050760,부산진구,개금3동,safety,안전,0.5,crime_prevention_access,범죄예방 기반,99.02439,1,소지역 보정 범죄예방 CCTV 공급량,candidate_after_validation,medium_low
21090670,해운대구,좌2동,safety,안전,0.5,crime_prevention_access,범죄예방 기반,98.536585,1,소지역 보정 범죄예방 CCTV 공급량,candidate_after_validation,medium_low
21060590,동래구,사직2동,safety,안전,0.5,crime_prevention_access,범죄예방 기반,98.04878,1,소지역 보정 범죄예방 CCTV 공급량,candidate_after_validation,medium_low
21060620,동래구,안락2동,safety,안전,0.5,crime_prevention_access,범죄예방 기반,97.560976,1,소지역 보정 범죄예방 CCTV 공급량,candidate_after_validation,medium_low
21050660,부산진구,부암3동,safety,안전,0.5,crime_prevention_access,범죄예방 기반,97.073171,1,소지역 보정 범죄예방 CCTV 공급량,candidate_after_validation,medium_low
21090690,해운대구,좌4동,safety,안전,0.5,crime_prevention_access,범죄예방 기반,96.585366,1,소지역 보정 범죄예방 CCTV 공급량,candidate_after_validation,medium_low
21090740,해운대구,우2동,safety,안전,0.5,crime_prevention_access,범죄예방 기반,96.097561,1,소지역 보정 범죄예방 CCTV 공급량,candidate_after_validation,medium_low
21050540,부산진구,연지동,safety,안전,0.5,crime_prevention_access,범죄예방 기반,95.609756,1,소지역 보정 범죄예방 CCTV 공급량,candidate_after_validation,medium_low
21060560,동래구,온천2동,safety,안전,0.5,crime_prevention_access,범죄예방 기반,95.121951,1,소지역 보정 범죄예방 CCTV 공급량,candidate_after_validation,medium_low
21130520,연제구,거제2동,safety,안전,0.5,crime_prevention_access,범죄예방 기반,94.634146,1,소지역 보정 범죄예방 CCTV 공급량,candidate_after_validation,medium_low
21060550,동래구,온천1동,safety,안전,0.5,crime_prevention_access,범죄예방 기반,94.146341,1,소지역 보정 범죄예방 CCTV 공급량,candidate_after_validation,medium_low
21050570,부산진구,양정2동,safety,안전,0.5,crime_prevention_access,범죄예방 기반,93.658537,1,소지역 보정 범죄예방 CCTV 공급량,candidate_after_validation,medium_low
21060510,동래구,수민동,safety,안전,0.5,crime_prevention_access,범죄예방 기반,93.170732,1,소지역 보정 범죄예방 CCTV 공급량,candidate_after_validation,medium_low
21100630,사하구,다대2동,safety,안전,0.5,crime_prevention_access,범죄예방 기반,92.682927,1,소지역 보정 범죄예방 CCTV 공급량,candidate_after_validation,medium_low
21090660,해운대구,좌1동,safety,안전,0.5,crime_prevention_access,범죄예방 기반,92.195122,1,소지역 보정 범죄예방 CCTV 공급량,candidate_after_validation,medium_low
